,video_url,lat/lon,video_title
445,https://www.youtube.com/embed/L9scS-zQDBY,"['131.8863006', '43.1180846']",Russia Vladivostok - Main Street Walking Tour Part2
446,https://www.youtube.com/embed/btFcxroCsbg,"['131.8856455', '43.1156599']",Russia Vladivostok - Main Street Walking Tour Part3
447,https://www.youtube.com/embed/p-KxyXG4w94,"['131.8743324', '43.1153941']",Russia Vladivostok - Ocean Park Walking Tour
448,https://www.youtube.com/embed/HDsHwIEE7Lo,"['126.7080523', '37.4459776']","walking around countryside of Gewol-dong , Incheon, Korea"
449,https://www.youtube.com/embed/qIK36uxHf0Q,"['126.663457', '37.4445645']","Night walking around Incheon Open Port , Incheon , Korea"
450,https://www.youtube.com/embed/UQs-AFmVmhI,"['129.031648', '35.0973972']","Busan, South Korea -- Nampo Nightlife"
451,https://www.youtube.com/embed/HeZIkG2QrGo,"['1.864182', '46.951877']","Walking in St Valentin, FRANCE"
452,https://www.youtube.com/embed/c2lhqatE8i0,"['2.809278', '45.574983']","Walking in Le Mont Dore, FRANCE"
453,https://www.youtube.com/embed/GwBKWayRwms,"['129.1285373', '35.1734866']","Walking in Centum City, Haeundae, Busan, KOREA"
454,https://www.youtube.com/embed/PKQ_TjUlH2s,"['129.1603842', '35.1586975']","Walking in Haeundae beach, Busan, KOREA
"
455,https://www.youtube.com/embed/QTgw6T1rdsY,"['129.1532839', '35.1552342']","Walking in Dongbaek, Haeundae, Busan, KOREA"
456,https://www.youtube.com/embed/Fy8VgLdnTPU,"['129.0105924', '35.0973904']","Walking in Gamcheon culture village, Busan, KOREA"
457,https://www.youtube.com/embed/muIO_QwJCm8,"['129.1258318', '35.1628075']","Walking in Okryeonseonwon Temple, Suyeong, Busan, KOREA"
458,https://www.youtube.com/embed/vTQycaCIxT8,"['126.9882266', '37.5511694']","Walking in Namsan (Park and Tower), Seoul, KOREA"
459,https://www.youtube.com/embed/yDhUpthr4Zk,"['1.986165', '46.581832']","Walking in La Châtre, Indre, FRANCE"
460,https://www.youtube.com/embed/8zHoZG_53no,"['1.457647', '47.194304']","Walking in Les Marins, Châteauroux, Indre, FRANCE"
461,https://www.youtube.com/embed/hH1ziguka3g,"['1.686779', '46.811434']","Walking in Vieille ville, Châteauroux, Indre, FRANCE"
462,https://www.youtube.com/embed/aVdSfiCvMDg,"['-2.076324', '46.7847407']","Walking at the beach, Saint-Jean-de-Monts, FRANCE"
463,https://www.youtube.com/embed/-KJ4jaEk9OU,"['-2.0702321', '46.787838']","Walking around Avenue de la Mer, Saint-Jean-de-Monts, Vendée, FRANCE"
464,https://www.youtube.com/embed/MM4tXJ0Ri2U,"['-2.0617863', '46.793464']","Walking at Plage des Demoiselles, Saint-Jean-de-Monts, Vendée, FRANCE"
465,https://www.youtube.com/embed/DoXue-MKvd0,"['32.8998293', '24.088938']",Egypt: Backstreet of Aswan
466,https://www.youtube.com/embed/JDnMR4LA3Go,"['32.6493612', '25.6921833']",Egypt: Backstreet of Luxor
467,https://www.youtube.com/embed/W7YjsPHvJfI,"['102.1192874', '19.8993411']",Laos: Hmong Village near Luang Prabang1/2
468,https://www.youtube.com/embed/H2nugJSrZpI,"['102.1189441', '19.8965164']",Laos Hmong Village near Luang Prabang2/2
469,https://www.youtube.com/embed/P5gPM2aR_ho,"['24.5234189', '46.136286']","Romania: Walking in Biertan, Transilvania"
470,https://www.youtube.com/embed/ilM_VRLoVw4,"['25.9656554', '43.8355713']",Bulgaria Walking in Ruse
471,https://www.youtube.com/embed/JB1K90pLatI,"['-4.2879594', '11.1774929']",Burkina Faso Sidestreets of Bobo-Dioulasso
472,https://www.youtube.com/embed/XeVN1VWpcGk,"['73.0169135', '33.5651107']",Pakistan Walking in Rawalpindi
473,https://www.youtube.com/embed/d_DedrCHTeA,"['45.6878731', '43.3200035']",Chechnya: Walking on Putin Avenue in Grozny
474,https://www.youtube.com/embed/w8VNK_M3vNs,"['96.1473964', '16.7559046']",Myanmar: Walking in Dala on the South of the Yangon River
475,https://www.youtube.com/embed/vkZyv7edUGI,"['74.31343', '31.57741']",Walking tour in lohari gate lahore pakistan
476,https://www.youtube.com/embed/XfgCA_4E_eY,"['126.8983157', '37.5440825']",Walking to Seonyudo park In seoul 
477,https://www.youtube.com/embed/l7COSG_oLIw,"['74.6162532', '42.8795218']","Bishkek, Kyrgyzstan Walk Victory Square to Osh Bazaar"
478,https://www.youtube.com/embed/6iWtRLhDNTA,"['44.5148533', '40.1841142']","Walking in Yerevan, Armenia"
479,https://www.youtube.com/embed/HHYTovRc0kM,"['44.806292', '41.6920163']","Tbilisi, Georgia"
480,https://www.youtube.com/embed/ZNE70lfISyk,"['49.8357689', '40.3660532']","Baku Old Town, Azerbaijan"
481,https://www.youtube.com/embed/TAdk4_sUZXQ,"['28.8328542', '47.0243518']","Chisinau, Stefan cel Mare si Sfant Boulevard"
482,https://www.youtube.com/embed/EbDpP5UpV8Q,"['28.8429737', '47.0191806']","Walking in Chişinău, Moldova market"
483,https://www.youtube.com/embed/5LWR11YlFao,"['28.840714', '47.0304718']","Walking in Chișinău, Moldova
"
484,https://www.youtube.com/embed/SI8NDqyyzGU,"['44.5140129', '48.7056982']","Wolgograd, Russia"
485,https://www.youtube.com/embed/nKtpJHOQgTY,"['82.9039972', '54.9929361']",Novosibirsk - Walking Blyukhera street - Russia
486,https://www.youtube.com/embed/UPC183E0Rh8,"['113.500717', '52.0364027']","Chita - Walking Butina street - Russia
"
487,https://www.youtube.com/embed/MolMMaSPzwI,"['113.5122703', '52.0332664']","Chita - Walking Chkalova street - Russia
"
488,https://www.youtube.com/embed/Il40Rj8hJRU,"['113.4917825', '52.0378244']","Chita - Walking Bogomyagkova street - Russia
"
489,https://www.youtube.com/embed/UAV4g0-uKg8,"['113.5203694', '52.025881']",Chita - Night walking Lenina street - Russia
490,https://www.youtube.com/embed/XABsizwe5aU,"['46.24398', '-17.660311']","Andasibe, Madagascar"
491,https://www.youtube.com/embed/6k8iZQXoeOw,"['5.3258051', '60.3916947']","Bergen, Norway"
492,https://www.youtube.com/embed/qBl1hgkoqbI,"['79.8525385', '6.9367858']","Pettah, Colombo, Sri Lanka"
493,https://www.youtube.com/embed/6kk3eVKtdLk,"['79.8449551', '6.9235009']","Galle Face Green Fishmarket, Colombo, Sri Lanka"
494,https://www.youtube.com/embed/yXUjtL0ePCg,"['79.88991', '6.8959419']","Morning walk alond the Nawala Road, Nawala, Sri Lanka"
495,https://www.youtube.com/embed/eGDoStgZeVQ,"['81.046553', '6.8666988']",Walking Around Ella Sri Lanka 2019
496,https://www.youtube.com/embed/G566GJS2pQA,"['80.6337262', '7.2905715']",Walking Around Kandy Sri Lanka 2019
497,https://www.youtube.com/embed/WzqsfDWOXhk,"['80.6412044', '7.2915242']",Walking Around the Kandy Lake Sri Lanka
498,https://www.youtube.com/embed/kOo8YN7L6l0,"['-21.2116442', '64.0228673']","Iceland, Reykjadalur Hot Spring Thermal River"
499,https://www.youtube.com/embed/ALcUly4rZao,"['-20.5157062', '64.2642562']",Iceland Walking Tour - Brúarfoss
500,https://www.youtube.com/embed/YD-xcIGZOj0,"['-19.1122258', '65.7326923']",Iceland Walking Tour - Hólar
501,https://www.youtube.com/embed/fIRpQDzu6Gg,"['-21.1298615', '64.2558284']",Iceland Walking Tour - Þingvellir
502,https://www.youtube.com/embed/xOgnq0ZWXHA,"['-21.2505703', '64.3916755']","Iceland Walking Tour - Glymur
"
503,https://www.youtube.com/embed/gLlxlkck-gE,"['-19.8983333', '64.1055556']","Iceland Walking Tour - Sandártunga
"
504,https://www.youtube.com/embed/AFN1naoVE4g,"['-79.0046819', '-2.8968634']","CUENCA ECUADOR, WALKING IN CUENCA, PART 1"
505,https://www.youtube.com/embed/NC6Rh4B47A4,"['-49.2754909', '-25.4351674']","Walking Around Centro Curitiba, Brazil "
506,https://www.youtube.com/embed/YZzyR7DVb-4,"['23.7884709', '70.6739613']",Hiking in Hammerfest
507,https://www.youtube.com/embed/TzjxFCqT-40,"['14.3757985', '40.6262925']","Sorrento, Italy"
508,https://www.youtube.com/embed/1gklwia9xqo,"['-79.3997735', '43.7128639']","Yonge Street, Toronto"
509,https://www.youtube.com/embed/-2JBgaigpGI,"['-123.1207969', '49.280768']","Granville, Vancouver, Canada"
510,https://www.youtube.com/embed/qOnMbmfV1_0,"['151.277726', '-33.89102']","Bondi Beach, Australia"
511,https://www.youtube.com/embed/eFwSZNeHaXI,"['151.205771', '-33.8665323']","Sydney, Australia"
512,https://www.youtube.com/embed/ym5j3JX1TY4,"['-157.8270914', '21.2762181']","Waikiki Beach, Honolulu, USA"
513,https://www.youtube.com/embed/i2R1GmAWBNk,"['-123.3645826', '48.4293706']","Victoria, Canada"
514,https://www.youtube.com/embed/SJq8WGj9ZCE,"['-122.9550173', '50.1137742']","Whistler, Canada"
515,https://www.youtube.com/embed/JsGr2twzXC8,"['-105.4408333', '20.8688888']","Sayulita, Mexico"
516,https://www.youtube.com/embed/_0kW5FJaOkw,"['-77.3444366', '25.0583274']","Nassau, Bahamas"
517,https://www.youtube.com/embed/l2V0q4sW_To,"['-109.9167371', '22.8905327']","Cabo San Lucas, Mexico"
518,https://www.youtube.com/embed/-GM3PcKvfMI,"['-123.133993', '49.2711567']","Granville Island, Vancouver, Canada"
519,https://www.youtube.com/embed/9xeZJDMqPtM,"['-86.8282914', '21.1620615']","Cancun, Mexico"
520,https://www.youtube.com/embed/RVzob7KBzTg,"['-87.0621137', '20.6406959']","Fifth Avenue, Playa del Carmen, Mexico"
521,https://www.youtube.com/embed/AnEqgU3u9ng,"['-86.9490658', '20.5089792']","Cozumel, Mexico"
522,https://www.youtube.com/embed/PsV5tcWqMf8,"['-105.2270188', '20.6383476']","Puerto Vallarta, Mexico"
523,https://www.youtube.com/embed/EBcg5zdPGjw,"['-120.1940085', '51.469665']",Spring Walk in Canadian Wilderness
524,https://www.youtube.com/embed/5YIV8GfPQhk,"['-117.1673994', '32.715694']",Downtown San Diego
525,https://www.youtube.com/embed/aQPUbiblOHo,"['-117.0284878', '32.5220712']","Tijuana, Mexico"
526,https://www.youtube.com/embed/c9GUP8DGglY,"['-73.568908', '45.5003614']","Montreal, Canada"
527,https://www.youtube.com/embed/AwKOMKq6qO0,"['-75.703281', '45.4203082']","Ottawa, Canada"
528,https://www.youtube.com/embed/cWdBk2hmOSg,"['-79.0828538', '43.0835587']","Niagara Falls, Canada"
529,https://www.youtube.com/embed/QhgeU9L6sQc,"['-77.0198632', '38.8893841']","Washington D.C., USA"
530,https://www.youtube.com/embed/181Tfbzs84k,"['-149.8851347', '61.2177628']","Downtown Anchorage, Alaska, USA"
531,https://www.youtube.com/embed/ACjxTsAVFK0,"['-134.4197221', '58.3019444']","Juneau, Alaska"
532,https://www.youtube.com/embed/Ie1XuGYAVIY,"['18.0582025', '59.3319443']","Sweden, Stockholm, walking from Vasagatan to Sveavägen"
533,https://www.youtube.com/embed/adyKe84_a30,"['18.0533173', '59.3349986']",Walking in Stockholm
534,https://www.youtube.com/embed/08J0yg5aa1Q,"['24.9414964', '60.1708561']","Walking in Helsinki, Finland"
535,https://www.youtube.com/embed/qKlip9Q3fQE,"['26.5046438', '67.9222304']",Walking in Finish Lapland
536,https://www.youtube.com/embed/HKUcm1juEbM,"['145.6713501', '-16.7444318']",Palm Cove - Tropical North Queensland Australia
537,https://www.youtube.com/embed/NKy7WVwZBXg,"['115.85728', '-31.9572191']","Elizabeth Quay to Central Station along Swan River, Perth"
538,https://www.youtube.com/embed/SXNyCg0b2m4,"['153.0167141', '-27.4634545']","Brisbane, Australia"
539,https://www.youtube.com/embed/QhYZ21kKEZ8,"['-97.1387736', '49.8942557']","Walking In Winnipeg, Canada, Downtown to Union Station And St-Boniface Cathedral"
540,https://www.youtube.com/embed/Y8Z7WHFZAN0,"['-97.184118', '49.897321']","Winnipeg Walk, Sargent Ave, Ellice Ave Loop to Downtown FPV"
541,https://www.youtube.com/embed/RLWSRkTxIt4,"['104.00735', '1.1471905']","Walking in Indonesia ""Nagoya"" Batam Island"
542,https://www.youtube.com/embed/0eP3UJuL9YI,"['103.8364534', '1.4612249']","Walking In Sembawang, Singapore"
543,https://www.youtube.com/embed/0NPDkD85HGg,"['103.858492', '1.2811867']",Walking in Singapore
544,https://www.youtube.com/embed/7w2q4hGyYqk,"['143.197199', '42.9233354']","Obihiro, Japan"
545,https://www.youtube.com/embed/bkRPpELcOsU,"['39.8702329', '21.4053413']","Makkah, Saudi Arabia"
546,https://www.youtube.com/embed/6CLOA3ztiRc,"['39.8221364', '21.4129528']",Umrah walk from Dar al Eiman Grand hotel Makkah
547,https://www.youtube.com/embed/k91Gswef3Iw,"['3.058872', '36.7844961']","Streets of Algiers
"
548,https://www.youtube.com/embed/gGgipjBrQK4,"['18.1068984', '42.6417934']",Dubrovnik Historic Town Gate to Gate Walking Tour
549,https://www.youtube.com/embed/UNrAzvwOU1Y,"['-0.3769676', '39.4739278']",Ciutat Vella 'Historic Town' Valencia Walking Tour
550,https://www.youtube.com/embed/OyDetT-lIKI,"['-0.3571277', '39.4587375']",City of Arts and Sciences Valencia Walking Tour
551,https://www.youtube.com/embed/wCc9Z98Hlqk,"['4.3972006', '51.2213463']",Antwerp Exploring City Centre Walking Tour
552,https://www.youtube.com/embed/-3A3e5j7npA,"['4.41777', '51.217589']",Antwerp Central Railway Station Walking Tour
553,https://www.youtube.com/embed/ojvtWuXx-ww,"['-0.3230077', '39.4657644']",Playa de la Malvarrosa Valencia Beach Boulevard Walking Tour
554,https://www.youtube.com/embed/Ud_7LtL4U0A,"['5.8327525', '50.8650534']",Valkenburg Historic Town Walking Tour
555,https://www.youtube.com/embed/8sLnUPuWtiU,"['-0.0809814', '51.5168974']",Downtown London - The Shard - Tower Bridge Walking Tour
556,https://www.youtube.com/embed/EFNz-BYJrGU,"['-0.119543', '51.503324']",London UK - The Eye - Big Ben - Buckingham Palace Walking Tour
557,https://www.youtube.com/embed/bTxDl2Ayhcw,"['4.900272', '52.3791283']",Amsterdam Railway Station and Subway Ride Walking Tour
558,https://www.youtube.com/embed/TSIXpPdByzA,"['-0.3469858', '39.452942']","Oceanografic Valencia, Largest Marine Park of Europe Walking Tour"
559,https://www.youtube.com/embed/JXe-1dIlCw4,"['55.1438565', '25.0849469']",Dubai Marina Waterfront Walking Tour
560,https://www.youtube.com/embed/6MvMsSsMY8I,"['55.2765298', '25.1950696']",Dubai Burj Khalifa Lake Walking Tour
561,https://www.youtube.com/embed/WT9RMaobD7o,"['55.2764778', '25.198549']",Dubai Mall Full Coverage Walking Tour
562,https://www.youtube.com/embed/koJT64Em0f8,"['123.3660042', '9.9494216']",Moalboal White Beach Walking Tour
563,https://www.youtube.com/embed/l85gU_SW9_0,"['123.3788788', '9.9445183']",Moalboal Panagsama Beach and Town Walking Tour
564,https://www.youtube.com/embed/ymff8cAYMSM,"['55.1200479', '25.1335895']",Atlantis Aquaventure Dubai Walking Tour
565,https://www.youtube.com/embed/ZBRh3YRmVro,"['123.8986226', '10.3005314']",Downtown Cebu City Walking Tour
566,https://www.youtube.com/embed/etiatMRgFcM,"['55.3599031', '25.2455213']",Dubai Airport DXB Terminal 1-3 Walking Tour
567,https://www.youtube.com/embed/MmTX0xjqFQg,"['123.3741528', '9.8023553']",Kawasan Falls Cebu Walking Tour
568,https://www.youtube.com/embed/yZZihcN8_hc,"['4.5463893', '52.2700188']",Keukenhof - Garden of Europe - Walking Tour
569,https://www.youtube.com/embed/dh4l1qQ5RUs,"['4.9076975', '52.3606186']",Amsterdam Museum Square Walking Tour
570,https://www.youtube.com/embed/4wiQKqA32_I,"['118.645', '9.9341667']",Nagtabon Beach Palawan Walking Tour
571,https://www.youtube.com/embed/Df--IjiWBcI,"['118.7302355', '9.7404178']",Downtown Puerto Princesa Palawan Walking Tour
572,https://www.youtube.com/embed/dteKA57y5PY,"['119.3888629', '11.1790798']",Taraw Peak Canopy Walk El Nido Palawan Walking Tour
573,https://www.youtube.com/embed/6vuFh6NNa70,"['2.337644', '48.8606111']",Inside Louvre Museum Paris - Mona Lisa - Walking Tour (Part 1)
574,https://www.youtube.com/embed/FRmvCQM-XGU,"['2.3395251', '48.8601129']",Inside Louvre Museum Paris - Napoleon Apartments - Walking Tour (Part 2)
575,https://www.youtube.com/embed/aHX4HnwbniU,"['4.3208976', '52.0791598']",The Hague City Walking Tour
576,https://www.youtube.com/embed/PGKAkMLIiGk,"['4.2744763', '52.1088475']",Scheveningen - The Hague - Beach Walking Tour
577,https://www.youtube.com/embed/IPib4jcfu3c,"['14.4114366', '50.0864771']",Prague Old Town Walking Tour
578,https://www.youtube.com/embed/ltaJj10exOw,"['119.337398', '11.195825']",Helicopter Beach El Nido Palawan Walking Tour
579,https://www.youtube.com/embed/BnbmE5J_k9g,"['2.3469911', '48.8836236']",The 18th Arrondissement Paris - Sacre Coeur - Walking Tour
580,https://www.youtube.com/embed/JfIfBcsIwig,"['119.4381231', '11.3042184']",El Nido Palawan Nature Hike Walking Tour
581,https://www.youtube.com/embed/2OY29zN18PI,"['119.3896195', '11.1788918']",El Nido Town and Beach - Palawan - Walking Tour
582,https://www.youtube.com/embed/z2n_ZGMrUgs,"['124.0238037', '9.6560172']",1km Zipline Bohol Adventure Park - On Ride - Walking Tour
583,https://www.youtube.com/embed/lcFMy5tbHuw,"['2.3369381', '48.8579003']",Seine River Banks Paris Walking Tour
584,https://www.youtube.com/embed/8hgxeZmkOf0,"['123.9776328', '10.3168452']",Mactan Cebu International Airport Walking Tour
585,https://www.youtube.com/embed/pRKNowRH-e4,"['14.3998052', '50.0791195']",Petrin Park in Prague
586,https://www.youtube.com/embed/MEvR1br8iQE,"['2.3581892', '48.8612327']","Marais, Paris"
587,https://www.youtube.com/embed/oe8HC3nTArc,"['-99.141896', '19.4116332']",Walking In Mexico City (Mexico)
588,https://www.youtube.com/embed/K-Cyb1_8yc8,"['-57.5455525', '-37.990836']",Video Walk Argentina – Mar Del Plata Walking Tour
589,https://www.youtube.com/embed/Z1SbLIKCrAo,"['-99.1546298', '19.4362086']",Walking Tour Mexico City - Videowalk
590,https://www.youtube.com/embed/SqZWZTu1veA,"['-73.9773486', '40.7527639']",Walking Tour of Grand Central Terminal — New York City
591,https://www.youtube.com/embed/SrQfVrgthp4,"['-57.5548973', '-38.0065143']",Walking In Mar Del Plata (Argentina)
592,https://www.youtube.com/embed/JAHZMMhRNQQ,"['-73.9774825', '40.7537408']",Walking Around New York City - Manhattan Videowalk
593,https://www.youtube.com/embed/tV1IR3zEays,"['-99.133208', '19.4326077']",Walking Mexico City - Video Walk
594,https://www.youtube.com/embed/ExBLrRS5iOM,"['-73.9918181', '40.7637581']","Walking Tour Of Hell’s Kitchen, New York City"
595,https://www.youtube.com/embed/OzquNT_xjio,"['-99.1618449', '19.426753']",Mexico City — Video Walk
596,https://www.youtube.com/embed/yPYMXQdlr_k,"['-57.5379686', '-38.0470266']",Mar Del Plata Walking Tour — Argentina Video Walk
597,https://www.youtube.com/embed/ZkFeEQxDo0s,"['-74.0170279', '40.7032775']",New York City — Video Walk
598,https://www.youtube.com/embed/2vMOyxJhpS8,"['-99.1642971', '19.4266945']","MEXICO CITY — Zona Rosa, Video Walk"
599,https://www.youtube.com/embed/TScr2bIJVv0,"['-3.7052405', '40.4202734']",Walking Tour of Madrid Spain — Video Walk
600,https://www.youtube.com/embed/7XKowoEH-VM,"['-8.6291053', '41.1579438']","Porto, Portugal — Video Walk"
601,https://www.youtube.com/embed/KZLyc_Bc_N8,"['-7.9890548', '31.6258616']",Walking Tour of Marrakech - Morocco Old Medina Souk
602,https://www.youtube.com/embed/b4_K4sO8Jx4,"['-9.1431297', '38.7204486']","LISBON, PORTUGAL — Walking Travel Tour"
603,https://www.youtube.com/embed/qmumU2NXhlU,"['-55.9008746', '-27.3621374']","ARGENTINA — Misiones, Posadas, Video Walk"
604,https://www.youtube.com/embed/NeAC-MfTZzU,"['-3.7034011', '40.4205637']","MADRID, GRAN VIA — Spain (España) Walking Tour"
605,https://www.youtube.com/embed/OsnRSr7LxII,"['-8.008899', '31.6336545']",Walking Tour of Modern Marrakech — Morocco Africa Video Walk
606,https://www.youtube.com/embed/ABZOBi7nIC0,"['-9.1303235', '38.7124976']","Walking Tour of LISBOA, Portugal — Alfama Video Walk"
607,https://www.youtube.com/embed/4bJyoDq0pGg,"['-3.7020153', '40.4255336']","Walking Tour of Madrid, Spain — Video Walk España"
608,https://www.youtube.com/embed/hlCNJ5Qt83s,"['-7.9960745', '31.6327832']",Walking Tour of Real Marrakech — Morocco Africa Video Walk
609,https://www.youtube.com/embed/Y7vp9fBmH-M,"['-3.7087575', '40.4151106']","Walking Tour of MADRID — Mercado de San Miguel, Plaza Mayor & Lavapies"
610,https://www.youtube.com/embed/tzWlaGgqdFA,"['-8.006069', '31.6304558']",Marrakech Walking Tour — Morocco Video Walk
611,https://www.youtube.com/embed/Q4f2puQImjE,"['-3.7132064', '40.423596']","MADRID Spain — Walking Tour, Plaza de España"
612,https://www.youtube.com/embed/IGMYckugha4,"['-7.9936074', '31.6238033']","Walking Tour of Magic MARRAKECH — Africa Video Walk, Morocco"
613,https://www.youtube.com/embed/SaDjNMF7hzo,"['-58.45685', '-34.562121']","Buenos Aires, Argentina — City Walking Tour"
614,https://www.youtube.com/embed/sBR16h6Sq60,"['-58.4560226', '-34.5627725']","Walking Tour of Buenos Aires, Argentina"
615,https://www.youtube.com/embed/dXJYg3Qx6e4,"['-56.1636664', '-34.9280236']","Montevideo, Uruguay — Walking Tour"
616,https://www.youtube.com/embed/DJmH7qXkT4c,"['-56.2063312', '-34.9080259']","Montevideo, Uruguay — Cuidad Vieja"
617,https://www.youtube.com/embed/Cgdf9xGf46Q,"['-56.1997163', '-34.9070173']","Montevideo, Uruguay — City Walking Tour"
618,https://www.youtube.com/embed/oS1IrD4zOA0,"['-0.1199817', '51.5011201']","London, England — City Walking Tour"
619,https://www.youtube.com/embed/f7oUEEI4_6I,"['-0.1498629', '51.5143039']","Walking On Oxford Street — London, England"
620,https://www.youtube.com/embed/yyD-30fdamE,"['-0.1091581', '51.5064245']",LONDON WALK — South Bank to Financial District via London Bridge
621,https://www.youtube.com/embed/Nr-I2PAVo-c,"['-0.1022564', '51.4954537']","LONDON WALK — Elephant and Castle, Southwark"
622,https://www.youtube.com/embed/uhPj8N54ig8,"['-0.0767133', '51.5101851']",LONDON WALK - Tower of London to Shoreditch
623,https://www.youtube.com/embed/oyCEOELkLc4,"['-0.1838854', '51.5234835']","London Walk, from Little Venice to Camden Town"
624,https://www.youtube.com/embed/8MNqtt6yGGo,"['-0.0767935', '51.5046947']","LONDON WALK: Tower Bridge, The Shard & London Bridge Station"
625,https://www.youtube.com/embed/804ydSgQ7rM,"['-0.0235333', '51.5054306']",Walking Tour of CANARY WHARF — London
626,https://www.youtube.com/embed/6i1KGXS9l5Y,"['-0.1388606', '51.5131801']",London Walk on CARNABY STREET — London
627,https://www.youtube.com/embed/OpcKQrsOxCo,"['-156.0457396', '20.6641834']","Hiking Pipiwai Trail in Kipahulu, Maui Hawaii "
628,https://www.youtube.com/embed/2lgD9yms3Yk,"['-156.4592205', '20.762126']","Walking along the shore of Kihei Beach in Maui, Hawaii"
629,https://www.youtube.com/embed/dfgfEj9vaAo,"['-118.1912538', '33.77053']","Walking around Downtown Long Beach, California"
630,https://www.youtube.com/embed/Fhg8tvyJbAo,"['-118.4682388', '33.9796832']","Walking from Venice Beach to Santa Monica Pier in Los Angeles, California"
631,https://www.youtube.com/embed/JEVpdAl5_zs,"['-87.6233039', '41.8826572']","Walking around The Magnificent Mile in Chicago, Illinois"
632,https://www.youtube.com/embed/H9JHVl_OSe8,"['-94.5940452', '39.0413725']","Walking around Country Club Plaza in Kansas City, Missouri"
633,https://www.youtube.com/embed/I4NQVvXEQ-o,"['-118.3409736', '34.1015702']","Walking around Hollywood Boulevard in Los Angeles, California"
634,https://www.youtube.com/embed/vkdD5DOQ3fg,"['-118.4037817', '34.0699649']","Walking tour around Rodeo Drive in Beverly Hills, California "
635,https://www.youtube.com/embed/rAO37L0XkB0,"['-117.1689658', '32.7073853']","Walking around the Shoreline of San Diego Bay in Downtown San Diego, California"
636,https://www.youtube.com/embed/_YHF7n16gm8,"['-117.2528308', '32.7714323']","Walking around Mission Beach and Pacific Beach Boardwalk in San Diego, California"
637,https://www.youtube.com/embed/LeYRiwvzxC0,"['-118.4963569', '34.015962']","Walking around 3rd Street Promenade in Santa Monica, California"
638,https://www.youtube.com/embed/m6Hz8F-IhBY,"['-95.2557961', '38.9543439']","Walking around University of Kansas (KU) in Lawrence, Kansas"
639,https://www.youtube.com/embed/6PHApdWRjEY,"['-72.9300836', '41.3106975']","Walking around Yale University in New Haven, Connecticut"
640,https://www.youtube.com/embed/u68EWmtKZw0,"['-73.9855666', '40.7579319']","Walking tour of Times Square in Midtown Manhattan, New York City"
641,https://www.youtube.com/embed/J87r4Wlw_3o,"['-73.9934845', '40.7032596']",Walking across the Brooklyn Bridge in New York City
642,https://www.youtube.com/embed/jv4m41pbOJE,"['-74.003688', '40.7563276']","Walking tour of The High Line in Manhattan, New York City"
643,https://www.youtube.com/embed/DmkXWRX5CMk,"['-73.9973273', '40.7191413']","Walking around Little Italy & Chinatown in Lower Manhattan, New York City"
644,https://www.youtube.com/embed/TgeX-AF7_DE,"['-73.9844722', '40.759011']",Walking around Times Square at Night in New York City 
645,https://www.youtube.com/embed/HCoB4xi-UdY,"['-73.9769681', '40.7661694']","Walking around Central Park in Manhattan, New York City "
646,https://www.youtube.com/embed/cqjgkjeXvf8,"['-73.9793298', '40.5721302']","Walking around Coney Island Beach & Boardwalk in Brooklyn, New York"
647,https://www.youtube.com/embed/x-3gF172keo,"['-73.9786736', '40.7587402']","Walking around Rockefeller Center & 5th Ave in Midtown Manhattan, New York City"
648,https://www.youtube.com/embed/fvX8SQdVeps,"['-74.0131196', '40.7118011']","Walking from World Trade Center to Wall Street in Downtown Manhattan, New York City"
649,https://www.youtube.com/embed/RTLaEz-VDVg,"['-118.3405146', '33.7244611']","Hiking the Ocean Trails Reserve in Rancho Palos Verdes, California"
650,https://www.youtube.com/embed/YKoaIZq7XtY,"['-118.2379223', '34.0575748']","Walking from Olvera Street to Chinatown in Downtown Los Angeles, California"
651,https://www.youtube.com/embed/NMohqen0d9M,"['-120.1435141', '34.5960999']","Walking around the Danish Village in Solvang, California"
652,https://www.youtube.com/embed/LjwwIMN8c-k,"['-118.5018342', '34.0134619']","Walking from Santa Monica Beach to Venice Beach in Los Angeles, California"
653,https://www.youtube.com/embed/4-1w5-7MNaE,"['-118.2672541', '34.0430175']","Walking around Staples Center in Downtown Los Angeles, California"
654,https://www.youtube.com/embed/AoI7j5QzdAQ,"['126.977041', '37.579617']","Walking tour of Gyeongbokgung Palace (경복궁) in Seoul, South Korea "
655,https://www.youtube.com/embed/w-m4UON2Hlk,"['126.9877681', '37.5639658']","Walking around Myeong-dong (명동) in Seoul, South Korea "
656,https://www.youtube.com/embed/NOHG040qVlo,"['126.9754832', '37.5566225']","Walking tour of Seoullo (서울로) 7017 in Seoul, South Korea"
657,https://www.youtube.com/embed/-nm0ctcWFoA,"['126.9776692', '37.5591786']","Walking around Namdaemun Market (남대문시장) in Seoul, South Korea"
658,https://www.youtube.com/embed/Ta_JSBSHOoY,"['127.0050377', '37.5062378']","Walking around GOTO Mall (고투몰) in Seoul, South Korea"
659,https://www.youtube.com/embed/T3jMEGfcHlU,"['127.5255418', '37.7913541']","Walking tour of Nami Island (남이섬) in Chuncheon, South Korea"
660,https://www.youtube.com/embed/KWSIR0YWrdM,"['126.9779139', '37.5692289']","Walking from Cheonggyecheon Stream (청계천) to Gwanghwamun Square (청계광장) in Seoul, South Korea"
